행정구역별(시군구),가구주의 성별,가구주의 연령별,항목,년도,가구수,시군구_TF,행정구역별(상세)
　　　논산시,계,합계,3세대가구-부부+미혼자녀+양친,2017,269.0,1,충청남도  논산시
　　　논산시,계,합계,3세대가구-부부+미혼자녀+부친,2017,157.0,1,충청남도  논산시
　　　논산시,계,합계,3세대가구-부부+미혼자녀+모친,2017,899.0,1,충청남도  논산시
　　　논산시,계,합계,3세대가구-기타,2017,1228.0,1,충청남도  논산시
　　　논산시,계,합계,4세대이상 가구,2017,36.0,1,충청남도  논산시
　　　논산시,계,합계,1인가구,2017,15677.0,1,충청남도  논산시
　　　논산시,계,합계,비친족가구,2017,802.0,1,충청남도  논산시
　　　계룡시,계,합계,일반가구,2017,14890.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-부부,2017,2703.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-부부+미혼형제자매,2017,10.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-부부+기타친인척,2017,7.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-가구주+미혼형제자매,2017,88.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-가구주+기타친인척,2017,9.0,1,충청남도  계룡시
　　　계룡시,계,합계,1세대가구-기타,2017,53.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-부부+미혼자녀,2017,6039.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-부+미혼자녀,2017,387.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-모+미혼자녀,2017,1025.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-부부+양친,2017,14.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-부부+한부모,2017,119.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,44.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-조부모+미혼손자녀,2017,41.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,42.0,1,충청남도  계룡시
　　　계룡시,계,합계,2세대가구-기타,2017,525.0,1,충청남도  계룡시
　　　계룡시,계,합계,3세대가구-부부+미혼자녀+양친,2017,75.0,1,충청남도  계룡시
　　　계룡시,계,합계,3세대가구-부부+미혼자녀+부친,2017,70.0,1,충청남도  계룡시
　　　계룡시,계,합계,3세대가구-부부+미혼자녀+모친,2017,314.0,1,충청남도  계룡시
　　　계룡시,계,합계,3세대가구-기타,2017,264.0,1,충청남도  계룡시
　　　계룡시,계,합계,4세대이상 가구,2017,9.0,1,충청남도  계룡시
　　　계룡시,계,합계,1인가구,2017,2900.0,1,충청남도  계룡시
　　　계룡시,계,합계,비친족가구,2017,152.0,1,충청남도  계룡시
　　　당진시,계,합계,일반가구,2017,65860.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-부부,2017,12338.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-부부+미혼형제자매,2017,54.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-부부+기타친인척,2017,8.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-가구주+미혼형제자매,2017,375.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-가구주+기타친인척,2017,41.0,1,충청남도  당진시
　　　당진시,계,합계,1세대가구-기타,2017,437.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-부부+미혼자녀,2017,17669.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-부+미혼자녀,2017,1695.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-모+미혼자녀,2017,3560.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-부부+양친,2017,96.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-부부+한부모,2017,649.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,162.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-조부모+미혼손자녀,2017,179.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,220.0,1,충청남도  당진시
　　　당진시,계,합계,2세대가구-기타,2017,3117.0,1,충청남도  당진시
　　　당진시,계,합계,3세대가구-부부+미혼자녀+양친,2017,375.0,1,충청남도  당진시
　　　당진시,계,합계,3세대가구-부부+미혼자녀+부친,2017,240.0,1,충청남도  당진시
　　　당진시,계,합계,3세대가구-부부+미혼자녀+모친,2017,1153.0,1,충청남도  당진시
　　　당진시,계,합계,3세대가구-기타,2017,1399.0,1,충청남도  당진시
　　　당진시,계,합계,4세대이상 가구,2017,45.0,1,충청남도  당진시
　　　당진시,계,합계,1인가구,2017,20572.0,1,충청남도  당진시
　　　당진시,계,합계,비친족가구,2017,1476.0,1,충청남도  당진시
　　　금산군,계,합계,일반가구,2017,23044.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-부부,2017,5268.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-부부+미혼형제자매,2017,18.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-부부+기타친인척,2017,9.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-가구주+미혼형제자매,2017,119.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-가구주+기타친인척,2017,17.0,1,충청남도  금산군
　　　금산군,계,합계,1세대가구-기타,2017,217.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-부부+미혼자녀,2017,3852.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-부+미혼자녀,2017,494.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-모+미혼자녀,2017,1217.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-부부+양친,2017,38.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-부부+한부모,2017,230.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,47.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-조부모+미혼손자녀,2017,83.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,122.0,1,충청남도  금산군
　　　금산군,계,합계,2세대가구-기타,2017,1506.0,1,충청남도  금산군
　　　금산군,계,합계,3세대가구-부부+미혼자녀+양친,2017,160.0,1,충청남도  금산군
　　　금산군,계,합계,3세대가구-부부+미혼자녀+부친,2017,58.0,1,충청남도  금산군
　　　금산군,계,합계,3세대가구-부부+미혼자녀+모친,2017,407.0,1,충청남도  금산군
　　　금산군,계,합계,3세대가구-기타,2017,544.0,1,충청남도  금산군
　　　금산군,계,합계,4세대이상 가구,2017,18.0,1,충청남도  금산군
　　　금산군,계,합계,1인가구,2017,8121.0,1,충청남도  금산군
　　　금산군,계,합계,비친족가구,2017,499.0,1,충청남도  금산군
　　　부여군,계,합계,일반가구,2017,27933.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-부부,2017,7390.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-부부+미혼형제자매,2017,28.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-부부+기타친인척,2017,7.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-가구주+미혼형제자매,2017,130.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-가구주+기타친인척,2017,15.0,1,충청남도  부여군
　　　부여군,계,합계,1세대가구-기타,2017,230.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-부부+미혼자녀,2017,4636.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-부+미혼자녀,2017,647.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-모+미혼자녀,2017,1463.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-부부+양친,2017,65.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-부부+한부모,2017,400.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,43.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-조부모+미혼손자녀,2017,98.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,151.0,1,충청남도  부여군
　　　부여군,계,합계,2세대가구-기타,2017,1926.0,1,충청남도  부여군
　　　부여군,계,합계,3세대가구-부부+미혼자녀+양친,2017,226.0,1,충청남도  부여군
　　　부여군,계,합계,3세대가구-부부+미혼자녀+부친,2017,120.0,1,충청남도  부여군
　　　부여군,계,합계,3세대가구-부부+미혼자녀+모친,2017,557.0,1,충청남도  부여군
　　　부여군,계,합계,3세대가구-기타,2017,746.0,1,충청남도  부여군
　　　부여군,계,합계,4세대이상 가구,2017,26.0,1,충청남도  부여군
　　　부여군,계,합계,1인가구,2017,8641.0,1,충청남도  부여군
　　　부여군,계,합계,비친족가구,2017,388.0,1,충청남도  부여군
　　　서천군,계,합계,일반가구,2017,22895.0,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-부부,2017,6247.0,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-부부+미혼형제자매,2017,24.0,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-부부+기타친인척,2017,,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-가구주+미혼형제자매,2017,99.0,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-가구주+기타친인척,2017,10.0,1,충청남도  서천군
　　　서천군,계,합계,1세대가구-기타,2017,184.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-부부+미혼자녀,2017,3608.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-부+미혼자녀,2017,517.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-모+미혼자녀,2017,1148.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-부부+양친,2017,45.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-부부+한부모,2017,276.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,31.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-조부모+미혼손자녀,2017,113.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,134.0,1,충청남도  서천군
　　　서천군,계,합계,2세대가구-기타,2017,1570.0,1,충청남도  서천군
　　　서천군,계,합계,3세대가구-부부+미혼자녀+양친,2017,162.0,1,충청남도  서천군
　　　서천군,계,합계,3세대가구-부부+미혼자녀+부친,2017,62.0,1,충청남도  서천군
　　　서천군,계,합계,3세대가구-부부+미혼자녀+모친,2017,399.0,1,충청남도  서천군
　　　서천군,계,합계,3세대가구-기타,2017,564.0,1,충청남도  서천군
　　　서천군,계,합계,4세대이상 가구,2017,27.0,1,충청남도  서천군
　　　서천군,계,합계,1인가구,2017,7334.0,1,충청남도  서천군
　　　서천군,계,합계,비친족가구,2017,339.0,1,충청남도  서천군
　　　청양군,계,합계,일반가구,2017,13327.0,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-부부,2017,3446.0,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-부부+미혼형제자매,2017,13.0,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-부부+기타친인척,2017,,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-가구주+미혼형제자매,2017,70.0,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-가구주+기타친인척,2017,8.0,1,충청남도  청양군
　　　청양군,계,합계,1세대가구-기타,2017,105.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-부부+미혼자녀,2017,1981.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-부+미혼자녀,2017,282.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-모+미혼자녀,2017,567.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-부부+양친,2017,44.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-부부+한부모,2017,176.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,14.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-조부모+미혼손자녀,2017,64.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,79.0,1,충청남도  청양군
　　　청양군,계,합계,2세대가구-기타,2017,927.0,1,충청남도  청양군
　　　청양군,계,합계,3세대가구-부부+미혼자녀+양친,2017,113.0,1,충청남도  청양군
　　　청양군,계,합계,3세대가구-부부+미혼자녀+부친,2017,55.0,1,충청남도  청양군
　　　청양군,계,합계,3세대가구-부부+미혼자녀+모친,2017,280.0,1,충청남도  청양군
　　　청양군,계,합계,3세대가구-기타,2017,412.0,1,충청남도  청양군
　　　청양군,계,합계,4세대이상 가구,2017,18.0,1,충청남도  청양군
　　　청양군,계,합계,1인가구,2017,4405.0,1,충청남도  청양군
　　　청양군,계,합계,비친족가구,2017,264.0,1,충청남도  청양군
　　　홍성군,계,합계,일반가구,2017,41692.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-부부,2017,8783.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-부부+미혼형제자매,2017,31.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-부부+기타친인척,2017,10.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-가구주+미혼형제자매,2017,246.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-가구주+기타친인척,2017,23.0,1,충청남도  홍성군
　　　홍성군,계,합계,1세대가구-기타,2017,245.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-부부+미혼자녀,2017,9608.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-부+미혼자녀,2017,1027.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-모+미혼자녀,2017,2593.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-부부+양친,2017,71.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-부부+한부모,2017,494.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,95.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-조부모+미혼손자녀,2017,145.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,163.0,1,충청남도  홍성군
　　　홍성군,계,합계,2세대가구-기타,2017,2048.0,1,충청남도  홍성군
　　　홍성군,계,합계,3세대가구-부부+미혼자녀+양친,2017,236.0,1,충청남도  홍성군
　　　홍성군,계,합계,3세대가구-부부+미혼자녀+부친,2017,155.0,1,충청남도  홍성군
　　　홍성군,계,합계,3세대가구-부부+미혼자녀+모친,2017,808.0,1,충청남도  홍성군
　　　홍성군,계,합계,3세대가구-기타,2017,846.0,1,충청남도  홍성군
　　　홍성군,계,합계,4세대이상 가구,2017,31.0,1,충청남도  홍성군
　　　홍성군,계,합계,1인가구,2017,13431.0,1,충청남도  홍성군
　　　홍성군,계,합계,비친족가구,2017,603.0,1,충청남도  홍성군
　　　예산군,계,합계,일반가구,2017,32014.0,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-부부,2017,8035.0,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-부부+미혼형제자매,2017,35.0,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-부부+기타친인척,2017,,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-가구주+미혼형제자매,2017,173.0,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-가구주+기타친인척,2017,15.0,1,충청남도  예산군
　　　예산군,계,합계,1세대가구-기타,2017,251.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-부부+미혼자녀,2017,5999.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-부+미혼자녀,2017,710.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-모+미혼자녀,2017,1716.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-부부+양친,2017,82.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-부부+한부모,2017,463.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,47.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-조부모+미혼손자녀,2017,163.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,183.0,1,충청남도  예산군
　　　예산군,계,합계,2세대가구-기타,2017,2119.0,1,충청남도  예산군
　　　예산군,계,합계,3세대가구-부부+미혼자녀+양친,2017,250.0,1,충청남도  예산군
　　　예산군,계,합계,3세대가구-부부+미혼자녀+부친,2017,137.0,1,충청남도  예산군
　　　예산군,계,합계,3세대가구-부부+미혼자녀+모친,2017,703.0,1,충청남도  예산군
　　　예산군,계,합계,3세대가구-기타,2017,850.0,1,충청남도  예산군
　　　예산군,계,합계,4세대이상 가구,2017,33.0,1,충청남도  예산군
　　　예산군,계,합계,1인가구,2017,9506.0,1,충청남도  예산군
　　　예산군,계,합계,비친족가구,2017,540.0,1,충청남도  예산군
　　　태안군,계,합계,일반가구,2017,25989.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-부부,2017,6701.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-부부+미혼형제자매,2017,24.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-부부+기타친인척,2017,9.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-가구주+미혼형제자매,2017,96.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-가구주+기타친인척,2017,25.0,1,충청남도  태안군
　　　태안군,계,합계,1세대가구-기타,2017,259.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-부부+미혼자녀,2017,4405.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-부+미혼자녀,2017,605.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-모+미혼자녀,2017,1356.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-부부+양친,2017,63.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-부부+한부모,2017,362.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,36.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-조부모+미혼손자녀,2017,114.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,116.0,1,충청남도  태안군
　　　태안군,계,합계,2세대가구-기타,2017,1621.0,1,충청남도  태안군
　　　태안군,계,합계,3세대가구-부부+미혼자녀+양친,2017,160.0,1,충청남도  태안군
　　　태안군,계,합계,3세대가구-부부+미혼자녀+부친,2017,68.0,1,충청남도  태안군
　　　태안군,계,합계,3세대가구-부부+미혼자녀+모친,2017,482.0,1,충청남도  태안군
　　　태안군,계,합계,3세대가구-기타,2017,664.0,1,충청남도  태안군
　　　태안군,계,합계,4세대이상 가구,2017,29.0,1,충청남도  태안군
　　　태안군,계,합계,1인가구,2017,8329.0,1,충청남도  태안군
　　　태안군,계,합계,비친족가구,2017,465.0,1,충청남도  태안군
전라북도,계,합계,일반가구,2017,728871.0,0,전라북도
전라북도,계,합계,1세대가구-부부,2017,133329.0,0,전라북도
전라북도,계,합계,1세대가구-부부+미혼형제자매,2017,609.0,0,전라북도
전라북도,계,합계,1세대가구-부부+기타친인척,2017,167.0,0,전라북도
전라북도,계,합계,1세대가구-가구주+미혼형제자매,2017,6195.0,0,전라북도
전라북도,계,합계,1세대가구-가구주+기타친인척,2017,640.0,0,전라북도
전라북도,계,합계,1세대가구-기타,2017,4784.0,0,전라북도
전라북도,계,합계,2세대가구-부부+미혼자녀,2017,183536.0,0,전라북도
전라북도,계,합계,2세대가구-부+미혼자녀,2017,21039.0,0,전라북도
전라북도,계,합계,2세대가구-모+미혼자녀,2017,54403.0,0,전라북도
전라북도,계,합계,2세대가구-부부+양친,2017,759.0,0,전라북도
전라북도,계,합계,2세대가구-부부+한부모,2017,5204.0,0,전라북도
전라북도,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,1979.0,0,전라북도
전라북도,계,합계,2세대가구-조부모+미혼손자녀,2017,2073.0,0,전라북도
전라북도,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,3559.0,0,전라북도
전라북도,계,합계,2세대가구-기타,2017,38023.0,0,전라북도
전라북도,계,합계,3세대가구-부부+미혼자녀+양친,2017,3647.0,0,전라북도
전라북도,계,합계,3세대가구-부부+미혼자녀+부친,2017,2326.0,0,전라북도
전라북도,계,합계,3세대가구-부부+미혼자녀+모친,2017,12585.0,0,전라북도
전라북도,계,합계,3세대가구-기타,2017,16149.0,0,전라북도
전라북도,계,합계,4세대이상 가구,2017,411.0,0,전라북도
전라북도,계,합계,1인가구,2017,227600.0,0,전라북도
전라북도,계,합계,비친족가구,2017,9854.0,0,전라북도
　　　전주시,계,합계,일반가구,2017,251668.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-부부,2017,37176.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-부부+미혼형제자매,2017,200.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-부부+기타친인척,2017,47.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-가구주+미혼형제자매,2017,2880.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-가구주+기타친인척,2017,182.0,1,전라북도  전주시
　　　전주시,계,합계,1세대가구-기타,2017,1197.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-부부+미혼자녀,2017,77859.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-부+미혼자녀,2017,7723.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-모+미혼자녀,2017,22727.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-부부+양친,2017,175.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-부부+한부모,2017,1213.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,844.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-조부모+미혼손자녀,2017,518.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,885.0,1,전라북도  전주시
　　　전주시,계,합계,2세대가구-기타,2017,10198.0,1,전라북도  전주시
　　　전주시,계,합계,3세대가구-부부+미혼자녀+양친,2017,1138.0,1,전라북도  전주시
　　　전주시,계,합계,3세대가구-부부+미혼자녀+부친,2017,859.0,1,전라북도  전주시
　　　전주시,계,합계,3세대가구-부부+미혼자녀+모친,2017,4537.0,1,전라북도  전주시
　　　전주시,계,합계,3세대가구-기타,2017,4905.0,1,전라북도  전주시
　　　전주시,계,합계,4세대이상 가구,2017,100.0,1,전라북도  전주시
　　　전주시,계,합계,1인가구,2017,73738.0,1,전라북도  전주시
　　　전주시,계,합계,비친족가구,2017,2567.0,1,전라북도  전주시
　　　완산구,계,합계,일반가구,2017,139858.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-부부,2017,20767.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-부부+미혼형제자매,2017,104.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-부부+기타친인척,2017,21.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-가구주+미혼형제자매,2017,1627.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-가구주+기타친인척,2017,99.0,1,전라북도  완산구
　　　완산구,계,합계,1세대가구-기타,2017,662.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-부부+미혼자녀,2017,42593.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-부+미혼자녀,2017,4218.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-모+미혼자녀,2017,13075.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-부부+양친,2017,98.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-부부+한부모,2017,712.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,444.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-조부모+미혼손자녀,2017,271.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,515.0,1,전라북도  완산구
　　　완산구,계,합계,2세대가구-기타,2017,5629.0,1,전라북도  완산구
　　　완산구,계,합계,3세대가구-부부+미혼자녀+양친,2017,593.0,1,전라북도  완산구
　　　완산구,계,합계,3세대가구-부부+미혼자녀+부친,2017,473.0,1,전라북도  완산구
　　　완산구,계,합계,3세대가구-부부+미혼자녀+모친,2017,2483.0,1,전라북도  완산구
　　　완산구,계,합계,3세대가구-기타,2017,2736.0,1,전라북도  완산구
　　　완산구,계,합계,4세대이상 가구,2017,49.0,1,전라북도  완산구
　　　완산구,계,합계,1인가구,2017,41268.0,1,전라북도  완산구
　　　완산구,계,합계,비친족가구,2017,1421.0,1,전라북도  완산구
　　　덕진구,계,합계,일반가구,2017,111810.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-부부,2017,16409.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-부부+미혼형제자매,2017,96.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-부부+기타친인척,2017,26.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-가구주+미혼형제자매,2017,1253.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-가구주+기타친인척,2017,83.0,1,전라북도  덕진구
　　　덕진구,계,합계,1세대가구-기타,2017,535.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-부부+미혼자녀,2017,35266.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-부+미혼자녀,2017,3505.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-모+미혼자녀,2017,9652.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-부부+양친,2017,77.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-부부+한부모,2017,501.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-부부+미혼자녀+부부미혼형제자매,2017,400.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-조부모+미혼손자녀,2017,247.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-조부 또는 조모+미혼손자녀,2017,370.0,1,전라북도  덕진구
　　　덕진구,계,합계,2세대가구-기타,2017,4569.0,1,전라북도  덕진구
　　　덕진구,계,합계,3세대가구-부부+미혼자녀+양친,2017,545.0,1,전라북도  덕진구
　　　덕진구,계,합계,3세대가구-부부+미혼자녀+부친,2017,386.0,1,전라북도  덕진구
　　　덕진구,계,합계,3세대가구-부부+미혼자녀+모친,2017,2054.0,1,전라북도  덕진구
　　　덕진구,계,합계,3세대가구-기타,2017,2169.0,1,전라북도  덕진구
　　　덕진구,계,합계,4세대이상 가구,2017,51.0,1,전라북도  덕진구
　　　덕진구,계,합계,1인가구,2017,32470.0,1,전라북도  덕진구
　　　덕진구,계,합계,비친족가구,2017,1146.0,1,전라북도  덕진구
　　　군산시,계,합계,일반가구,2017,108211.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-부부,2017,19004.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-부부+미혼형제자매,2017,75.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-부부+기타친인척,2017,33.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-가구주+미혼형제자매,2017,770.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-가구주+기타친인척,2017,124.0,1,전라북도  군산시
　　　군산시,계,합계,1세대가구-기타,2017,738.0,1,전라북도  군산시
　　　군산시,계,합계,2세대가구-부부+미혼자녀,2017,29333.0,1,전라북도  군산시
